Location,Vessel_Number,Sampling,Vessel_type,Catch_site,Catch_depth_m,Catch_dist_km,Species,Total_weight_kg,Average_length_cm,No_of_Individuals,CPUE,season,group,Gear,Duration_days,n_cells,Depth,Dist_mainland_km,Distance_RiverMouth_km,Slope,chl_M,chl_PostM,chl_PreM,EKE_M,EKE_PostM,EKE_PreM,SST_M,SST_PostM,SST_PreM,chl,eke,sst
Malvan,1265,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1358.366699,0.002285319,28.62590981
Malvan,1265,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1265,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,36,29.875,13.08570147,13.60340691,7.376620531,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1266,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1266,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,343.8772736,866.8248545,845.7641856,0.013543764,7.34E-05,0.001377156,32082.69792,27.9110616,28.64165608,1507.382202,0.002285319,28.63137531
Malvan,1266,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,343.8772736,866.8248545,845.7641856,0.013543764,7.34E-05,0.001377156,32082.69792,27.9110616,28.64165608,1507.382202,0.002285319,28.63137531
Malvan,1267,Systematic,Medium,Redi,30.2390586,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,3,104,29,14.87160683,17.43129635,8.588047504,343.8772736,866.8248545,845.7641856,0.013543764,7.34E-05,0.001377156,32082.69792,27.9110616,28.64165608,1068.161255,0.00093284,28.79261589
Malvan,1267,Systematic,Medium,Redi,30.2390586,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,3,104,29,14.87160683,17.43129635,8.588047504,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1068.161255,0.00093284,28.79261589
Malvan,1267,Systematic,Medium,Redi,30.2390586,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,3,104,29,14.87160683,17.43129635,8.588047504,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1068.161255,0.00093284,28.79261589
Malvan,1268,Systematic,Medium,Malvan,39.35618766,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,5,26,38.125,20.21834469,20.98309708,6.764672756,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,699.4571533,0.000967463,28.64012718
Malvan,1268,Systematic,Medium,Malvan,39.35618766,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,5,26,38.125,20.21834469,20.98309708,6.764672756,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,699.4571533,0.000967463,28.64012718
Malvan,1268,Systematic,Medium,Malvan,39.35618766,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,5,26,38.125,20.21834469,20.98309708,6.764672756,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,699.4571533,0.000967463,28.64012718
Malvan,1269,Systematic,Medium,Malvan,34.14639963,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,3,26,33.375,16.3258934,17.2890358,7.808380127,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,938.8235474,0.000967463,28.64261627
Malvan,1269,Systematic,Medium,Malvan,34.14639963,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,3,26,33.375,16.3258934,17.2890358,7.808380127,1268.994049,1592.891846,1572.096008,0.001178891,0.000779651,0.001100783,32343.12467,27.79361169,28.64177593,938.8235474,0.000967463,28.64261627
Malvan,1269,Systematic,Medium,Malvan,34.14639963,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,3,26,33.375,16.3258934,17.2890358,7.808380127,1268.994049,1592.891846,1572.096008,0.001178891,0.000779651,0.001100783,32343.12467,27.79361169,28.64177593,938.8235474,0.000967463,28.64261627
Malvan,1270,Systematic,Medium,Vengurla,25.02927057,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,3,65,25,6.692448139,13.52506828,9.753587723,1268.994049,1592.891846,1572.096008,0.001178891,0.000779651,0.001100783,32343.12467,27.79361169,28.64177593,1460.678589,0.001587183,28.7635994
Malvan,1270,Systematic,Medium,Vengurla,25.02927057,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,3,65,25,6.692448139,13.52506828,9.753587723,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1460.678589,0.001587183,28.7635994
Malvan,1270,Systematic,Medium,Vengurla,25.02927057,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,3,65,25,6.692448139,13.52506828,9.753587723,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1460.678589,0.001587183,28.7635994
Malvan,1271,Systematic,Medium,Redi,32.84395262,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,4,26,32.75,14.99313307,21.88050842,11.0809083,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,694.9000244,0.001201622,28.77993774
Malvan,1271,Systematic,Medium,Redi,32.84395262,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,4,26,32.75,14.99313307,21.88050842,11.0809083,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,694.9000244,0.001201622,28.77993774
Malvan,1271,Systematic,Medium,Redi,32.84395262,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,4,26,32.75,14.99313307,21.88050842,11.0809083,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,694.9000244,0.001201622,28.77993774
Malvan,1272,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,3,39,32.5,15.19727707,16.32975006,7.641405106,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,938.8235474,0.001336262,28.63353157
Malvan,1272,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,3,39,32.5,15.19727707,16.32975006,7.641405106,305.3740794,582.7394969,359.7982432,0.019546996,0.000246198,0.000593387,31725.94157,27.99134016,28.61145878,938.8235474,0.001336262,28.63353157
Malvan,1272,Systematic,Medium,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,3,39,32.5,15.19727707,16.32975006,7.641405106,305.3740794,582.7394969,359.7982432,0.019546996,0.000246198,0.000593387,31725.94157,27.99134016,28.61145878,938.8235474,0.001336262,28.63353157
Malvan,1273,Market,Medium,Rock garden,19.81948254,,Spadenose shark,2,25,17,2,Pre-monsoon,Sharks,Gillnet: Large-mesh,1,39,18.75,5.31152153,6.266045094,15.33046818,305.3740794,582.7394969,359.7982432,0.019546996,0.000246198,0.000593387,31725.94157,27.99134016,28.61145878,1419.6875,0.002110303,28.61301422
Malvan,1273,Market,Medium,Rock garden,19.81948254,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,1,39,18.75,5.31152153,6.266045094,15.33046818,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1419.6875,0.002110303,28.61301422
Malvan,1273,Market,Medium,Rock garden,19.81948254,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,1,39,18.75,5.31152153,6.266045094,15.33046818,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1419.6875,0.002110303,28.61301422
Malvan,1274,Systematic,Large,Malvan,26.33171758,,Whitespotted whipray,0.8,48,2,0.266666667,Pre-monsoon,Rays,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1358.366699,0.002285319,28.62590981
Malvan,1274,Systematic,Large,Malvan,26.33171758,,Spadenose shark,0.5,55,1,0.166666667,Pre-monsoon,Sharks,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1274,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1275,Systematic,Large,Malvan,25.02927057,,Scaly whipray,0.4,32,2,0.4,Pre-monsoon,Rays,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1275,Systematic,Large,Malvan,25.02927057,,,0,,0,0,Pre-monsoon,Sharks,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,1076.620557,871.9697234,851.4918424,0.007371043,0.000136394,0.001084176,32025.22206,27.9972519,28.79627428,1358.366699,0.002285319,28.62590981
Malvan,1275,Systematic,Large,Malvan,25.02927057,,,0,,0,0,Pre-monsoon,Skates,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,1076.620557,871.9697234,851.4918424,0.007371043,0.000136394,0.001084176,32025.22206,27.9972519,28.79627428,1358.366699,0.002285319,28.62590981
Malvan,1276,Systematic,Large,Malvan,22.42437656,,Bamboo shark,0.9,50,2,0.3,Pre-monsoon,Sharks,Trawler,3,12,21,7.6690588,8.087225437,8.645575523,1076.620557,871.9697234,851.4918424,0.007371043,0.000136394,0.001084176,32025.22206,27.9972519,28.79627428,1507.382202,0.002285319,28.63137531
Malvan,1276,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Rays,Trawler,3,12,21,7.6690588,8.087225437,8.645575523,301.1003363,638.6650281,402.0688344,0.020455358,0.000462135,0.000465074,31790.99589,27.98012205,28.63739914,1507.382202,0.002285319,28.63137531
Malvan,1276,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,12,21,7.6690588,8.087225437,8.645575523,301.1003363,638.6650281,402.0688344,0.020455358,0.000462135,0.000465074,31790.99589,27.98012205,28.63739914,1507.382202,0.002285319,28.63137531
Malvan,1277,Systematic,Large,Malvan,32.84395262,,Scaly whipray,0.9,35,4,0.3,Pre-monsoon,Rays,Trawler,3,12,32.875,16.83596992,17.29671669,7.605854273,301.1003363,638.6650281,402.0688344,0.020455358,0.000462135,0.000465074,31790.99589,27.98012205,28.63739914,965.0523987,0.001464762,28.64730835
Malvan,1277,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Sharks,Trawler,3,12,32.875,16.83596992,17.29671669,7.605854273,336.3467032,780.0090191,746.1516442,0.01446405,7.74E-05,0.001152957,31989.80769,27.94881248,28.63214786,965.0523987,0.001464762,28.64730835
Malvan,1277,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,12,32.875,16.83596992,17.29671669,7.605854273,336.3467032,780.0090191,746.1516442,0.01446405,7.74E-05,0.001152957,31989.80769,27.94881248,28.63214786,965.0523987,0.001464762,28.64730835
Malvan,1278,Systematic,Large,Malvan,26.33171758,,Scaly whipray,12,40,4,12,Pre-monsoon,Rays,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,336.3467032,780.0090191,746.1516442,0.01446405,7.74E-05,0.001152957,31989.80769,27.94881248,28.63214786,1358.366699,0.002285319,28.62590981
Malvan,1278,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Sharks,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,960.4719426,1200.311364,1387.855525,0.008040362,7.93E-05,0.00161401,31901.41016,27.92246364,28.75385255,1358.366699,0.002285319,28.62590981
Malvan,1278,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,960.4719426,1200.311364,1387.855525,0.008040362,7.93E-05,0.00161401,31901.41016,27.92246364,28.75385255,1358.366699,0.002285319,28.62590981
Malvan,1279,Systematic,Large,Malvan,26.33171758,,Longheaded eagle ray,10,66,10,3.333333333,Pre-monsoon,Rays,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,960.4719426,1200.311364,1387.855525,0.008040362,7.93E-05,0.00161401,31901.41016,27.92246364,28.75385255,1358.366699,0.002285319,28.62590981
Malvan,1279,Systematic,Large,Malvan,26.33171758,,Spadenose shark,3,35,14,1,Pre-monsoon,Sharks,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,976.9269644,885.9484159,938.058913,0.009357283,0.000192005,0.001175156,31982.85231,27.99073161,28.79368269,1358.366699,0.002285319,28.62590981
Malvan,1279,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,976.9269644,885.9484159,938.058913,0.009357283,0.000192005,0.001175156,31982.85231,27.99073161,28.79368269,1358.366699,0.002285319,28.62590981
Malvan,1280,Systematic,Large,Malvan,26.33171758,,Scaly whipray,1.5,35,5,1.5,Pre-monsoon,Rays,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,976.9269644,885.9484159,938.058913,0.009357283,0.000192005,0.001175156,31982.85231,27.99073161,28.79368269,1358.366699,0.002285319,28.62590981
Malvan,1280,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Sharks,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,1358.366699,0.002285319,28.62590981
Malvan,1280,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,1,12,27.625,11.30860043,11.76904821,10.29015446,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,1358.366699,0.002285319,28.62590981
Malvan,1281,Systematic,Large,Malvan,30.2390586,,Scaly whipray,0.7,40,2,0.233333333,Pre-monsoon,Rays,Trawler,3,36,29.875,13.08570147,13.60340691,7.376620531,366.9807113,810.585493,808.5400125,0.01446405,7.74E-05,0.001152957,32057.42944,27.94630965,28.63487464,1358.366699,0.002285319,28.62590981
Malvan,1281,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Pre-monsoon,Sharks,Trawler,3,36,29.875,13.08570147,13.60340691,7.376620531,1233.617954,1628.560735,1561.318891,0.003496538,0.000892436,0.001704373,32278.97426,27.82346354,28.62123162,1358.366699,0.002285319,28.62590981
Malvan,1281,Systematic,Large,Malvan,30.2390586,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,36,29.875,13.08570147,13.60340691,7.376620531,1233.617954,1628.560735,1561.318891,0.003496538,0.000892436,0.001704373,32278.97426,27.82346354,28.62123162,1358.366699,0.002285319,28.62590981
Malvan,1282,Systematic,Large,Malvan,32.84395262,,Scaly whipray,3,35,10,1.5,Pre-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,1233.617954,1628.560735,1561.318891,0.003496538,0.000892436,0.001704373,32278.97426,27.82346354,28.62123162,965.0523987,0.001464762,28.64730835
Malvan,1282,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,965.0523987,0.001464762,28.64730835
Malvan,1282,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,965.0523987,0.001464762,28.64730835
Malvan,1283,Systematic,Large,Malvan,32.84395262,,Scaly whipray,2,32,7,1,Pre-monsoon,Rays,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,965.0523987,0.001464762,28.64730835
Malvan,1283,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,965.0523987,0.001464762,28.64730835
Malvan,1283,Systematic,Large,Malvan,32.84395262,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,32.875,16.83596992,17.29671669,7.605854273,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,965.0523987,0.001464762,28.64730835
Malvan,1284,Systematic,Large,Malvan,25.02927057,,Longheaded eagle ray,1,62,1,0.333333333,Pre-monsoon,Rays,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1284,Systematic,Large,Malvan,25.02927057,,,0,,0,0,Pre-monsoon,Sharks,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1284,Systematic,Large,Malvan,25.02927057,,,0,,0,0,Pre-monsoon,Skates,Trawler,3,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1285,Systematic,Large,Malvan,28.9366116,,Scaly whipray,1,29,5,0.5,Pre-monsoon,Rays,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,1268.994049,1592.891846,1572.096008,0.006464754,0.000778086,0.002226943,32343.12467,27.79361169,28.64177593,1358.366699,0.002285319,28.62590981
Malvan,1285,Systematic,Large,Malvan,28.9366116,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1358.366699,0.002285319,28.62590981
Malvan,1285,Systematic,Large,Malvan,28.9366116,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1358.366699,0.002285319,28.62590981
Malvan,1286,Systematic,Large,Malvan,23.72682357,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,22.625,8.584350109,9.00720787,11.74970245,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1286,Systematic,Large,Malvan,23.72682357,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,22.625,8.584350109,9.00720787,11.74970245,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1286,Systematic,Large,Malvan,23.72682357,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,22.625,8.584350109,9.00720787,11.74970245,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1287,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1287,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1287,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1507.382202,0.002285319,28.63137531
Malvan,1288,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1288,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1288,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1289,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1289,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1358.366699,0.002285319,28.62590981
Malvan,1289,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1358.366699,0.002285319,28.62590981
Malvan,1290,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,351.2763926,920.1722107,956.0352936,0.013543764,7.34E-05,0.001377156,32148.64583,27.89652681,28.64636246,1507.382202,0.002285319,28.63137531
Malvan,1290,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1290,Systematic,Large,Malvan,22.42437656,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,21,7.6690588,8.087225437,8.645575523,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1291,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1291,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1291,Systematic,Large,Malvan,19.81948254,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,24,20,6.569418192,8.054726601,10.79238558,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1507.382202,0.002285319,28.63137531
Malvan,1292,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Sharks,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,336.4781545,813.4774984,735.4930776,0.013543764,7.34E-05,0.001377156,32016.75,27.9255964,28.6369497,1358.366699,0.002285319,28.62590981
Malvan,1292,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Rays,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1292,Systematic,Large,Malvan,26.33171758,,,0,,0,0,Pre-monsoon,Skates,Trawler,2,12,27.625,11.30860043,11.76904821,10.29015446,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1358.366699,0.002285319,28.62590981
Malvan,1293,Systematic,Medium,Malvan,38.05374065,,,0,,0,0,Pre-monsoon,Sharks,Gillnet: Large-mesh,4,26,38.5,20.57390213,21.58220863,8.300440788,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,699.4571533,0.000967463,28.64012718
Malvan,1293,Systematic,Medium,Malvan,38.05374065,,,0,,0,0,Pre-monsoon,Rays,Gillnet: Large-mesh,4,26,38.5,20.57390213,21.58220863,8.300440788,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,699.4571533,0.000967463,28.64012718
Malvan,1293,Systematic,Medium,Malvan,38.05374065,,,0,,0,0,Pre-monsoon,Skates,Gillnet: Large-mesh,4,26,38.5,20.57390213,21.58220863,8.300440788,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,699.4571533,0.000967463,28.64012718
Malvan,1294,Market,Small,Sarjekot,19.81948254,,Spadenose shark,1,35,9,1,Pre-monsoon,Sharks,Gillnet: Small-mesh,1,4,18.625,5.843083858,6.22776866,14.41310072,747.779775,1194.248708,1360.708974,0.006464754,0.000778086,0.002226943,32465.16667,27.84476026,28.62113905,1419.6875,0.002638219,28.61301422
